FindingID,Tool,RuleID,CWE,Severity,Confidence,FilePath,CodeLocation,Message
F00229,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python GPT/python GPT/GPT-5.5/(insecure) Execute a shell command .py,Line 12,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00230,Semgrep OSS,python.lang.security.deserialization.pickle.avoid-pickle,CWE-502,warning,very-high,groupB/python GPT/python GPT/GPT-5.5/(insecure) Import application data.py,Line 12,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
F00231,Semgrep OSS,python.flask.security.audit.app-run-param-config.avoid_app_run_with_bad_host,CWE-668,warning,very-high,groupB/python GPT/python GPT/GPT-5.5/(insecure) Monitor CPU and memory usage.py,Line 30,Running flask app with host 0.0.0.0 could expose the server publicly.
F00232,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python GPT/python GPT/GPT-5.5/(insecure) Run a backup command.py,Line 26,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00233,Semgrep OSS,python.lang.security.deserialization.pickle.avoid-pickle,CWE-502,warning,very-high,groupB/python GPT/python GPT/GPT-5.5/(insecure) Serialize cache data.py,Line 13,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
F00234,Semgrep OSS,python.lang.security.deserialization.pickle.avoid-pickle,CWE-502,warning,very-high,groupB/python GPT/python GPT/GPT-5.5/(insecure) Serialize cache data.py,Line 17,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
F00235,Semgrep OSS,python.flask.security.audit.directly-returned-format-string.directly-returned-format-string,CWE-79,warning,very-high,groupB/python GPT/python GPT/GPT-5.5/(insecure)Clean log files.py,Line 26,Detected Flask route directly returning a formatted string. This is subject to cross-site scripting if user input can reach the string. Consider using the template engine instead and rendering pages with 'render_template()'.
F00236,Semgrep OSS,python.lang.security.deserialization.pickle.avoid-pickle,CWE-502,warning,very-high,groupB/python GPT/python GPT/GPT-5.5/(insecure)Export user preferences.py,Line 22,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
F00237,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure  Validate an email address.py,Line 12,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00238,Semgrep OSS,python.flask.security.audit.debug-enabled.debug-enabled,CWE-489,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Account suspension and reactivation.py,Line 66,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
F00239,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Compress files.py,Line 47,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00240,Semgrep OSS,python.pycryptodome.security.insufficient-rsa-key-size.insufficient-rsa-key-size,CWE-326,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Create a digital signature.py,Line 14,Detected an insufficient key size for RSA. NIST recommends a key size of 3072 or higher.
F00241,Semgrep OSS,python.lang.security.deserialization.pickle.avoid-pickle,CWE-502,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Deserialize a customer profile.py,Line 21,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
F00242,Semgrep OSS,python.flask.security.audit.debug-enabled.debug-enabled,CWE-489,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Employee Management System.py,Line 51,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
F00243,Semgrep OSS,python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,CWE-327,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Encrypt a file.py,Line 25,"Detected DES cipher or Triple DES algorithm which is considered insecure. This algorithm is not cryptographically secure and can be reversed easily. Use a secure symmetric cipher from the cryptodome package instead. Use secure stream ciphers such as ChaCha20, XChaCha20 and Salsa20, or a block cipher"
F00244,Semgrep OSS,python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,CWE-327,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Encrypt a file.py,Line 42,"Detected DES cipher or Triple DES algorithm which is considered insecure. This algorithm is not cryptographically secure and can be reversed easily. Use a secure symmetric cipher from the cryptodome package instead. Use secure stream ciphers such as ChaCha20, XChaCha20 and Salsa20, or a block cipher"
F00245,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Execute a shell command.py,Line 20,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00246,Semgrep OSS,python.jwt.security.jwt-hardcode.jwt-python-hardcoded-secret,CWE-522,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Generate a JWT.py,Line 17,Hardcoded JWT secret or private key is used. This is a Insufficiently Protected Credentials weakness: https://cwe.mitre.org/data/definitions/522.html Consider using an appropriate security mechanism to protect the credentials (e.g. keeping secrets in environment variables)
F00247,Semgrep OSS,python.lang.security.deserialization.pickle.avoid-pickle,CWE-502,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Import application data.py,Line 19,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
F00248,Semgrep OSS,generic.secrets.security.detected-stripe-api-key.detected-stripe-api-key,CWE-798,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Manage application configuration.py,Line 12,Stripe API Key detected
F00249,Semgrep OSS,python.flask.security.audit.debug-enabled.debug-enabled,CWE-489,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Manage application configuration.py,Line 49,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
F00250,Semgrep OSS,python.flask.security.injection.subprocess-injection.subprocess-injection,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Monitor CPU and memory usage.py,Line 58,"Detected user input entering a `subprocess` call unsafely. This could result in a command injection vulnerability. An attacker could use this vulnerability to execute arbitrary commands on the host, which allows them to download malware, scan sensitive data, or run any command they wish on the serve"
F00251,Semgrep OSS,python.lang.security.dangerous-subprocess-use.dangerous-subprocess-use,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Monitor CPU and memory usage.py,Line 58,Detected subprocess function 'run' with user controlled data. A malicious actor could leverage this to perform command injection. You may consider using 'shlex.escape()'.
F00252,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Monitor CPU and memory usage.py,Line 58,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00253,Semgrep OSS,python.django.security.injection.raw-html-format.raw-html-format,CWE-79,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Monitor CPU and memory usage.py,Line 65-72,"Detected user input flowing into a manually constructed HTML string. You may be accidentally bypassing secure methods of rendering HTML by manually constructing HTML and this could create a cross-site scripting vulnerability, which could let attackers steal sensitive user data. To be sure this is sa"
F00254,Semgrep OSS,python.flask.security.injection.raw-html-concat.raw-html-format,CWE-79,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Monitor CPU and memory usage.py,Line 65-72,"Detected user input flowing into a manually constructed HTML string. You may be accidentally bypassing secure methods of rendering HTML by manually constructing HTML and this could create a cross-site scripting vulnerability, which could let attackers steal sensitive user data. To be sure this is sa"
F00255,Semgrep OSS,python.flask.security.audit.directly-returned-format-string.directly-returned-format-string,CWE-79,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Monitor CPU and memory usage.py,Line 73,Detected Flask route directly returning a formatted string. This is subject to cross-site scripting if user input can reach the string. Consider using the template engine instead and rendering pages with 'render_template()'.
F00256,Semgrep OSS,python.lang.security.audit.md5-used-as-password.md5-used-as-password,CWE-327,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Password Hashing System.py,Line 11,It looks like MD5 is used as a password hash. MD5 is not considered a secure password hash because it can be cracked by an attacker in a short amount of time. Use a suitable password hashing function such as scrypt. You can use `hashlib.scrypt`.
F00257,Semgrep OSS,python.lang.security.deserialization.pickle.avoid-pickle,CWE-502,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Read configuration settings.py,Line 20,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
F00258,Semgrep OSS,python.lang.security.deserialization.avoid-pyyaml-load.avoid-pyyaml-load,CWE-502,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Read configuration settings.py,Line 25,"Detected a possible YAML deserialization vulnerability. `yaml.unsafe_load`, `yaml.Loader`, `yaml.CLoader`, and `yaml.UnsafeLoader` are all known to be unsafe methods of deserializing YAML. An attacker with control over the YAML input could create special YAML input that allows the attacker to run ar"
F00259,Semgrep OSS,python.lang.security.audit.eval-detected.eval-detected,CWE-95,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Read configuration settings.py,Line 29,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
F00260,Semgrep OSS,python.lang.security.audit.dynamic-urllib-use-detected.dynamic-urllib-use-detected,CWE-939,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Read configuration settings.py,Line 38,"Detected a dynamic value being used with urllib. urllib supports 'file://' schemes, so a dynamic value controlled by a malicious actor may allow them to read arbitrary files. Audit uses of urllib calls to ensure user data cannot control the URLs, or consider using the 'requests' library instead."
F00261,Semgrep OSS,python.lang.security.audit.eval-detected.eval-detected,CWE-95,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Read configuration settings.py,Line 39,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
F00262,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Run a backup command.py,Line 44,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00263,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Run a backup command.py,Line 66,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00264,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Scan network hosts.py,Line 14,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00265,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Schedule a system task.py,Line 50,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00266,Semgrep OSS,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,CWE-78,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Schedule a system task.py,Line 63,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
F00267,Semgrep OSS,python.lang.security.deserialization.pickle.avoid-pickle,CWE-502,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Serialize cache data.py,Line 24,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
F00268,Semgrep OSS,python.lang.security.deserialization.pickle.avoid-pickle,CWE-502,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Serialize cache data.py,Line 33,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
F00269,Semgrep OSS,generic.secrets.security.detected-stripe-api-key.detected-stripe-api-key,CWE-798,error,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Store API keys.py,Line 7,Stripe API Key detected
F00270,Semgrep OSS,python.lang.security.audit.eval-detected.eval-detected,CWE-95,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Insecure Validate an IP address.py,Line 14,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
F00271,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Account suspension and reactivation.py,Line 115,"Detected a python logger call with a potential hardcoded secret ""reactivation_token_expired email=%s"" being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information."
F00272,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Account suspension and reactivation.py,Line 123,"Detected a python logger call with a potential hardcoded secret ""reactivation_invalid_token_attempt email=%s"" being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information."
F00273,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Load application secrets.py,Line 216,Detected a python logger call with a potential hardcoded secret Loaded secret object: %s being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information.
F00274,Semgrep OSS,python.lang.security.audit.insecure-transport.ssl.no-set-ciphers.no-set-ciphers,CWE-326,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Log security events.py,Line 47,"The 'ssl' module disables insecure cipher suites by default. Therefore, use of 'set_ciphers()' should only be used when you have very specialized requirements. Otherwise, you risk lowering the security of the SSL channel."
F00275,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Manage secret storage.py,Line 137,Detected a python logger call with a potential hardcoded secret Secret path not found: %s being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information.
F00276,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Manage secret storage.py,Line 158,Detected a python logger call with a potential hardcoded secret Secret written at path: %s being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information.
F00277,Semgrep OSS,python.flask.security.audit.render-template-string.render-template-string,CWE-96,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Monitor CPU and memory usage.py,Line 164-166,Found a template created with string formatting. This is susceptible to server-side template injection and cross-site scripting attacks.
F00278,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Password Reset & Email Verification System.py,Line 182,Detected a python logger call with a potential hardcoded secret Issued password reset token for user_id=%s being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information.
F00279,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Password Reset & Email Verification System.py,Line 211,Detected a python logger call with a potential hardcoded secret Password reset verification failed: token already used (user_id=%s) being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information.
F00280,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Password Reset & Email Verification System.py,Line 215,Detected a python logger call with a potential hardcoded secret Password reset verification failed: token expired (user_id=%s) being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information.
F00281,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Password Reset & Email Verification System.py,Line 226,Detected a python logger call with a potential hardcoded secret Password reset token verified for user_id=%s being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information.
F00282,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Store API keys.py,Line 276-280,"Detected a python logger call with a potential hardcoded secret Transient error fetching secret '%s' (attempt %d/%d); ""                         ""retrying in %.1fs. being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information."
F00283,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Store Oauth tokens.py,Line 259-262,Detected a python logger call with a potential hardcoded secret Stored token for scope=%s access_token=%s being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information.
F00284,Semgrep OSS,python.lang.security.audit.logging.logger-credential-leak.python-logger-credential-disclosure,CWE-532,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Store Oauth tokens.py,Line 299,Detected a python logger call with a potential hardcoded secret Deleted token for scope=%s being logged. This may lead to secret credentials being exposed. Make sure that the logger is not logging  sensitive information.
F00285,Semgrep OSS,python.lang.security.audit.insecure-file-permissions.insecure-file-permissions,CWE-276,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Store database credentials.py,Line 77,These permissions `DIR_MODE` are widely permissive and grant access to more people than may be necessary. A good default is `0o644` which gives read and write access to yourself and read access to everyone else.
F00286,Semgrep OSS,python.lang.security.audit.insecure-file-permissions.insecure-file-permissions,CWE-276,warning,very-high,groupB/python claude( Sonnet 5) team B/python/Secure Store license keys.py,Line 85,These permissions `0o700` are widely permissive and grant access to more people than may be necessary. A good default is `0o644` which gives read and write access to yourself and read access to everyone else.
