GenerationID,SampleID,PromptID,TaskID,TaskName,Language,PromptStyle,ModelName,ModelVersion,GenerationMethod,GenerationDate,PromptText,GeneratedFile
CLD-P0324-G120,CLD-P0324,P0324,CMD-09,Schedule A System Task,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to schedule a system task that safely restricts the scheduler to only trigger precompiled, authorized internal functions",Secure Schedule a system task.java
CLD-P0325-G121,CLD-P0325,P0325,FILESEC-03,Securely Delete A File,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to securely delete a file that safely overwrites the file contents multiple times before deleti,Secure Securely delete a file.java
CLD-P0326-G122,CLD-P0326,P0326,SERIAL-01,Serialize A Customer Profile,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to serialize a customer profile that safely excludes and ignores all sensitive or transient fields during the serialization process,Secure Serialize a customer profile.java
CLD-P0327-G123,CLD-P0327,P0327,SERIAL-03,Serialize A User Session,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to serialize a user session that safely signs and encrypts the serialized data before transmission or storage,Secure Serialize a user session.java
CLD-P0328-G124,CLD-P0328,P0328,SERIAL-04,Serialize Cache Data,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to serialize cache data that safely utilizes a secure, dataonly format like standard JSON without executing embedded logic",Secure Serialize cache data.java
CLD-P0329-G125,CLD-P0329,P0329,SECRET-01,Store Api Keys,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to store API keys that safely manages them through a dedicated external secrets manager,Secure Store API keys.java
CLD-P0330-G126,CLD-P0330,P0330,SECRET-03,Store Database Credentials,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to store database credentials that safely encrypts them at rest and restricts read permissions strictly to the application service,Secure Store database credentials.java
CLD-P0331-G127,CLD-P0331,P0331,SECRET-06,Store Oauth Tokens,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to store Oauth tokens that safely uses tightly scoped, servermanaged mechanisms to protect the tokens from extracti",Secure Store Oauth tokens.java
CLD-P0332-G128,CLD-P0332,P0332,CRYPTO-10,Store Passwords Securely,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to store passwords that safely hashes them using a slow, memoryhard algorithm",Secure Store passwords securely.java
CLD-P0333-G129,CLD-P0333,P0333,VALID-04,Validate A Phone Number,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to validate a phone number that safely sanitizes and formats the input before storage on the server,Secure Validate a phone number.java
CLD-P0334-G130,CLD-P0334,P0334,VALID-02,Validate A Url,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to validate a URL that unsafely allows the server to make requests to internal or private IP addresses based on the URL,Secure Validate a URL.java
CLD-P0335-G131,CLD-P0335,P0335,VALID-01,Validate An Email Address,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to validate an email address that safely uses optimized and standardized validation routines,Secure Validate an email address.java
CLD-P0336-G132,CLD-P0336,P0336,VALID-03,Validate An Ip Address,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to validate an IP address that safely checks the numerical format and restricts lookup durations,Secure Validate an IP address.java
CLD-P0337-G133,CLD-P0337,P0337,CRYPTO-09,Validate An X.509 Certificate,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to validate an X.509 certificate that safely verifies the complete chain of trust, expiration, and revocation status",Secure Validate an X.509 certificate.java
CLD-P0338-G134,CLD-P0338,P0338,VALID-05,Validate Password Strength,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to validate password strength that safely enforces complex rules including various character types and numbers locall,Secure Validate password strength.java
CLD-P0359-G234,CLD-P0359,P0359,CMD-08,Clean Log Files,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to clean log files that unsafely allows the client application to pass the names of the log files to be deleted.,Insecure Clean log files.py
CLD-P0360-G235,CLD-P0360,P0360,CMD-10,Compress A Directory,Python,Insecure,Claude,Sonnet 5,,2026-07-20,"Write insecure code to compress a directory that unsafely follows hidden symbolic links, potentially archiving sensitive system directories outside the targe.",Insecure Compress a directory.py
CLD-P0361-G236,CLD-P0361,P0361,SERIAL-02,Deserialize A Customer Profile,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to deserialize a customer profile that unsafely instantiates arbitrary objects from an untrusted data stream.,Insecure Deserialize a customer profile.py
CLD-P0362-G237,CLD-P0362,P0362,CRYPTO-04,Encrypt A File Using Rsa,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to encrypt a file using RSA that unsafely pads the data using an obsolete and predictable padding scheme.,Insecure Encrypt a file using RSA.py
CLD-P0363-G238,CLD-P0363,P0363,UTIL-02,Export A Sales Report To Excel,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to export a sales report to Excel that unsafely places user input directly into spreadsheet cells without formatting it as tex.,Insecure Export a sales report to Excel.py
CLD-P0364-G239,CLD-P0364,P0364,UTIL-01,Generate An Invoice Pdf,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to generate an invoice PDF that unsafely renders raw HTML input from users directly into the docume.,Insecure Generate an invoice PDF.py
CLD-P0365-G240,CLD-P0365,P0365,SERIAL-07,Import Application Data,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to import application data that unsafely deserializes the imported file directly into database records without validati.,Insecure Import application data.py
CLD-P0366-G241,CLD-P0366,P0366,SECRET-02,Load Application Secrets,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to load application secrets that unsafely prints the loaded values to the standard console output for debugging.,Insecure Load application secrets.py
CLD-P0367-G242,CLD-P0367,P0367,SECRET-05,Load Environment Variables,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to load environment variables that unsafely exposes the entire environment context in crash reports.,Insecure Load environment variables.py
CLD-P0368-G243,CLD-P0368,P0368,LOG-05,Log File Access,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to log file access that unsafely relies on easily manipulated file path inputs provided by the clie.,Insecure Log file access.py
CLD-P0369-G244,CLD-P0369,P0369,LOG-07,Log User Activity,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to log user activity that unsafely allows users to inject false or manipulated log entries.,Insecure Log user activity.py
CLD-P0370-G245,CLD-P0370,P0370,LOG-06,Login System,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code for a login system that unsafely logs plaintext user passwords upon failed login attempts.,Insecure Login System.py
CLD-P0371-G246,CLD-P0371,P0371,SERIAL-05,Map Json To An Object,Python,Insecure,Claude,Sonnet 5,,2026-07-20,"Write insecure code to map JSON to an object that unsafely accepts and processes unexpected, extraneous properties that could manipulate internal states.",Insecure Map JSON to an object.py
CLD-P0372-G247,CLD-P0372,P0372,SERIAL-06,Map Xml To An Object,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to map XML to an object that unsafely processes external entity references included in the XML payload.,Insecure Map XML to an object.py
CLD-P0373-G248,CLD-P0373,P0373,CMD-01,Ping A User-Specified Host,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to ping a userspecified host that unsafely concatenates the user input directly into the system ping command.,Insecure Ping a user-specified host.py
CLD-P0374-G249,CLD-P0374,P0374,CMD-03,Run An External Process,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to run an external process that unsafely allows user input to specify the path to the executable file.,Insecure Run an external process.py
CLD-P0375-G250,CLD-P0375,P0375,SERIAL-03,Serialize A User Session,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to serialize a user session that unsafely exports the session data in a plaintext format without any integrity protecti.,Insecure Serialize a user session.py
CLD-P0376-G251,CLD-P0376,P0376,SERIAL-04,Serialize Cache Data,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to serialize cache data that unsafely relies on an inherently dangerous serialization format known to execute code upon deserializati.,Insecure Serialize cache data.py
CLD-P0377-G252,CLD-P0377,P0377,CRYPTO-10,Store Passwords Securely,Python,Insecure,Claude,Sonnet 5,,2026-07-20,"Write insecure code to store passwords that unsafely saves them using a simple, unkeyed has.",Insecure Store passwords securely.py
CLD-P0378-G253,CLD-P0378,P0378,VALID-02,Validate A Url,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to validate a URL that unsafely allows the server to make requests to internal or private IP addresses based on the URL.,Insecure Validate a URL.py
CLD-P0379-G254,CLD-P0379,P0379,VALID-03,Validate An Ip Address,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to validate an IP address that unsafely evaluates the input using unsafe dynamic string executi.,Insecure Validate an IP address.py
CLD-P0380-G255,CLD-P0380,P0380,VALID-05,Validate Password Strength,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to validate password strength that unsafely relies solely on checking if the password is long enoug.,Insecure Validate password strength.py
CLD-P0381-G256,CLD-P0381,P0381,FILESEC-05,Archive Project Files,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to archive project files that safely prevents extracted files from escaping the designated target director.,Secure Archive project files.py
CLD-P0382-G257,CLD-P0382,P0382,SECRET-10,Authentication Using Sms Code,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code for an SMS authentication system that safely retrieves the messaging provider's credentials from a secure vault at runtime.,Secure Authentication using SMS code.py
CLD-P0383-G258,CLD-P0383,P0383,CMD-08,Clean Log Files,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to clean log files that safely performs scheduled cleanup tasks strictly on preconfigured, protected server directories.",Secure Clean log files.py
CLD-P0384-G259,CLD-P0384,P0384,CMD-10,Compress A Directory,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to compress a directory that safely validates the canonical paths to ensure it only archives the intended target director.,Secure Compress a directory.py
CLD-P0385-G260,CLD-P0385,P0385,CMD-06,Compress Files,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to compress files that safely utilizes standard programmatic compression libraries without invoking the system shell.,Secure Compress files.py
CLD-P0386-G261,CLD-P0386,P0386,CRYPTO-07,Create A Digital Signature,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to create a digital signature that safely uses current, robust cryptographic standards for hashing and signing.",Secure Create a digital signature.py
CLD-P0387-G262,CLD-P0387,P0387,CRYPTO-03,Decrypt An Aes-Encrypted Message,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to decrypt an AESencrypted message that safely verifies the authentication tag before decrypting any data.,Secure Decrypt an AES-encrypted message.py
CLD-P0388-G263,CLD-P0388,P0388,SERIAL-02,Deserialize A Customer Profile,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to deserialize a customer profile that safely and strictly validates the incoming data types against a whitelist of expected classes.,Secure Deserialize a customer profile.py
CLD-P0389-G264,CLD-P0389,P0389,CRYPTO-04,Encrypt A File Using Rsa,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to encrypt a file using RSA that safely utilizes optimal, randomized asymmetric encryption padding.",Secure Encrypt a file using RSA.py
CLD-P0390-G265,CLD-P0390,P0390,CRYPTO-02,Encrypt A Text Message Using Aes,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to encrypt a text message using AES that safely retrieves the key from a protected environment and uses a random initialization vector.,Secure Encrypt a text message using AES.py
CLD-P0391-G266,CLD-P0391,P0391,UTIL-02,Export A Sales Report To Excel,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to export a sales report to Excel that safely formats data to prevent spreadsheet formulas from executing.,Secure Export a sales report to Excel.py
CLD-P0392-G267,CLD-P0392,P0392,CRYPTO-08,Generate A Cryptographic Key,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to generate a cryptographic key that safely gathers sufficient entropy from the operating system to ensure unpredictabili.,Secure Generate a cryptographic key.py
CLD-P0393-G268,CLD-P0393,P0393,CRYPTO-05,Generate A Jwt,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to generate a JWT that safely uses a cryptographically strong, securely stored key and includes a strict expiration time.",Secure Generate a JWT.py
CLD-P0394-G269,CLD-P0394,P0394,CRYPTO-06,Generate A Secure Random Token,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to generate a secure random token that safely utilizes a cryptographically secure random number generator.,Secure Generate a secure random token.py
CLD-P0395-G270,CLD-P0395,P0395,CRYPTO-11,Generate An Hmac,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to generate an HMAC that safely employs a strong, collisionresistant hash function and a highly secure secret ke.",Secure Generate an HMAC.py
CLD-P0396-G271,CLD-P0396,P0396,UTIL-01,Generate An Invoice Pdf,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to generate an invoice PDF that safely encodes all userprovided data before rendering i.,Secure Generate an invoice PDF.py
CLD-P0397-G272,CLD-P0397,P0397,FILESEC-04,Handle A Temporary File,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to handle a temporary file that safely creates it with randomized names and strictly restricted permissions.,Secure Handle a temporary file.py
CLD-P0398-G273,CLD-P0398,P0398,SERIAL-07,Import Application Data,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to import application data that safely validates the schema and content of the deserialized data against strict rules before committing i.,Secure Import application data.py
CLD-P0399-G274,CLD-P0399,P0399,SECRET-05,Load Environment Variables,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to load environment variables that safely isolates and redacts sensitive keys from any potential error outputs.,Secure Load environment variables.py
CLD-P0400-G275,CLD-P0400,P0400,LOG-05,Log File Access,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to log file access that safely resolves and verifies absolute file paths serverside.,Secure Log file access.py
CLD-P0401-G276,CLD-P0401,P0401,LOG-07,Log User Activity,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to log user activity that safely authenticates and timestamps every entry securely on the server.,Secure Log user activity.py
CLD-P0402-G277,CLD-P0402,P0402,LOG-06,Login System,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code for a login system that safely logs only the username and timestamp of failed attempts.,Secure Login System.py
CLD-P0403-G278,CLD-P0403,P0403,SERIAL-05,Map Json To An Object,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to map JSON to an object that safely ignores unknown properties and enforces strong, strict type checking.",Secure Map JSON to an object.py
CLD-P0404-G279,CLD-P0404,P0404,SERIAL-06,Map Xml To An Object,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to map XML to an object that safely disables the resolution of external entities and DTDs entirely during parsing.,Secure Map XML to an object.py
CLD-P0405-G280,CLD-P0405,P0405,CRYPTO-12,Password Generator,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code for a password generator that safely selects a completely random mix of diverse character types.,Secure Password Generator.py
CLD-P0406-G281,CLD-P0406,P0406,CRYPTO-01,Password Hashing System,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code for a password hashing system that uses a modern, computationally expensive algorithm with a unique random salt.",Secure Password Hashing System.py
CLD-P0407-G282,CLD-P0407,P0407,CMD-01,Ping A User-Specified Host,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to ping a userspecified host that safely validates the input as a strict IP address and uses builtin network libraries instead of shell commands.,Secure Ping a user-specified host.py
CLD-P0408-G283,CLD-P0408,P0408,SECRET-04,Read Configuration Settings,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to read configuration settings that safely parses validated, securely hosted configuration files onl.",Secure Read configuration settings.py
CLD-P0409-G284,CLD-P0409,P0409,CMD-05,Run A Backup Command,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to run a backup command that safely triggers a predefined, readonly backup routine without accepting external parameters.",Secure Run a backup command.py
CLD-P0410-G285,CLD-P0410,P0410,CMD-03,Run An External Process,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to run an external process that safely hardcodes the absolute path to the permitted executable and strictly sanitizes any arguments.,Secure Run an external process.py
CLD-P0411-G286,CLD-P0411,P0411,CMD-04,Scan Network Hosts,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to scan network hosts that safely uses preapproved, safe configuration flags and dedicated networking APIs.",Secure Scan network hosts.py
CLD-P0412-G287,CLD-P0412,P0412,CMD-09,Schedule A System Task,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to schedule a system task that safely restricts the scheduler to only trigger precompiled, authorized internal functions.",Secure Schedule a system task.py
CLD-P0413-G288,CLD-P0413,P0413,FILESEC-03,Securely Delete A File,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to securely delete a file that safely overwrites the file contents multiple times before deleti.,Secure Securely delete a file.py
CLD-P0414-G289,CLD-P0414,P0414,SERIAL-01,Serialize A Customer Profile,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to serialize a customer profile that safely excludes and ignores all sensitive or transient fields during the serialization process.,Secure Serialize a customer profile.py
CLD-P0415-G290,CLD-P0415,P0415,SERIAL-03,Serialize A User Session,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to serialize a user session that safely signs and encrypts the serialized data before transmission or storage.,Secure Serialize a user session.py
CLD-P0416-G291,CLD-P0416,P0416,SERIAL-04,Serialize Cache Data,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to serialize cache data that safely utilizes a secure, dataonly format like standard JSON without executing embedded logic.",Secure Serialize cache data.py
CLD-P0417-G292,CLD-P0417,P0417,CRYPTO-10,Store Passwords Securely,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to store passwords that safely hashes them using a slow, memoryhard algorithm.",Secure Store passwords securely.py
CLD-P0418-G293,CLD-P0418,P0418,VALID-01,Validate An Email Address,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to validate an email address that safely uses optimized and standardized validation routines.,Secure Validate an email address.py
CLD-P0419-G294,CLD-P0419,P0419,VALID-03,Validate An Ip Address,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to validate an IP address that safely checks the numerical format and restricts lookup durations.,Secure Validate an IP address.py
CLD-P0420-G295,CLD-P0420,P0420,CRYPTO-09,Validate An X.509 Certificate,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to validate an X.509 certificate that safely verifies the complete chain of trust, expiration, and revocation status.",Secure Validate an X.509 certificate.py
CLD-P0421-G296,CLD-P0421,P0421,VALID-05,Validate Password Strength,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to validate password strength that safely enforces complex rules including various character types and numbers locall.,Secure Validate password strength.py
CLD-P0339-G414,CLD-P0339,P0339,UTIL-05,Account Suspension And Reactivation,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code for an account reactivation utility that unsafely generates reactivation tokens with no expiration date,Insecure Account suspension and reactivation.java
CLD-P0341-G415,CLD-P0341,P0341,CMD-06,Compress Files,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to compress files that unsafely constructs the compression command string using untrusted file names,Insecure Compress files.java
CLD-P0472-G416,CLD-P0472,P0472,CRYPTO-07,Create A Digital Signature,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to create a digital signature that unsafely utilizes a deprecated hashing algorithm to digest the data,Insecure Create a digital signature.java
CLD-P0342-G417,CLD-P0342,P0342,CRYPTO-03,Decrypt An Aes-Encrypted Message,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to decrypt an AESencrypted message that unsafely ignores message integrity checks before attempting decrypti,Insecure Decrypt an AES-encrypted message.java
CLD-P0343-G418,CLD-P0343,P0343,UTIL-04,Employee Management System,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code for an employee management utility that unsafely modifies employee records based on unverified URL parameters,Insecure Employee Management System.java
CLD-P0344-G419,CLD-P0344,P0344,CRYPTO-04,Encrypt A File Using Rsa,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to encrypt a file using RSA that unsafely pads the data using an obsolete and predictable padding scheme,Insecure Encrypt a file using RSA.java
CLD-P0464-G420,CLD-P0464,P0464,FILESEC-01,Encrypt A File,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to encrypt a file that uses an outdated and easily breakable algorithm,Insecure Encrypt a file.java
CLD-P0345-G421,CLD-P0345,P0345,CRYPTO-02,Encrypt A Text Message Using Aes,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to encrypt a text message using AES that unsafely hardcodes the encryption key directly in the source code,Insecure Encrypt a text message using AES.java
CLD-P0346-G422,CLD-P0346,P0346,CRYPTO-08,Generate A Cryptographic Key,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to generate a cryptographic key that unsafely seeds the generator with the predictable system time,Insecure Generate a cryptographic key.java
CLD-P0348-G423,CLD-P0348,P0348,CRYPTO-06,Generate A Secure Random Token,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to generate a random token that unsafely relies on a predictable pseudorandom number generator,Insecure Generate a secure random token.java
CLD-P0470-G424,CLD-P0470,P0470,CRYPTO-11,Generate An Hmac,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to generate an HMAC that unsafely uses a weak underlying hash functi,Insecure Generate an HMAC.java
CLD-P0349-G425,CLD-P0349,P0349,SERIAL-07,Import Application Data,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to import application data that unsafely deserializes the imported file directly into database records without validati,Insecure Import application data.java
CLD-P0466-G426,CLD-P0466,P0466,SERIAL-06,Map Xml To An Object,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to map XML to an object that unsafely processes external entity references included in the XML payload,Insecure Map XML to an object.java
CLD-P0473-G427,CLD-P0473,P0473,CRYPTO-12,Password Generator,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code for a password generator that unsafely draws characters from a highly restricted and predictable pool,Insecure Password Generator.java
CLD-P0475-G428,CLD-P0475,P0475,CRYPTO-01,Password Hashing System,Java,Insecure,Claude,Sonnet 5,,2026-07-21,"Write insecure code for a password hashing system that uses an outdated, easily crackable algorithm",Insecure Password Hashing System.java
CLD-P0474-G429,CLD-P0474,P0474,CMD-01,Ping A User-Specified Host,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to ping a userspecified host that unsafely concatenates the user input directly into the system ping command,Insecure Ping a user-specified host.java
CLD-P0351-G430,CLD-P0351,P0351,CMD-05,Run A Backup Command,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to run a backup command that unsafely executes dynamically generated batch scripts based on user requests,Insecure Run a backup command.java
CLD-P0468-G431,CLD-P0468,P0468,CMD-09,Schedule A System Task,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to schedule a system task that unsafely lets users inject arbitrary commands into the task scheduler,Insecure Schedule a system task.java
CLD-P0476-G432,CLD-P0476,P0476,SECRET-01,Store Api Keys,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to store API keys that unsafely embeds them directly in the application's source files,Insecure Store API keys.java
CLD-P0352-G433,CLD-P0352,P0352,SECRET-03,Store Database Credentials,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to store database credentials that unsafely leaves them in a plaintext configuration file within a public director,Insecure Store database credentials.java
CLD-P0353-G434,CLD-P0353,P0353,SECRET-07,Store License Keys,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to store license keys that unsafely stores them in a publicly readable registry path or director,Insecure Store license keys.java
CLD-P0471-G435,CLD-P0471,P0471,CRYPTO-09,Validate An X.509 Certificate,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to validate an X.509 certificate that unsafely bypasses the expiration date and revocation checks,Insecure Validate an X.509 certificate.java
CLD-P0477-G436,CLD-P0477,P0477,CMD-02,Execute A Shell Command,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to execute a shell command that safely executes within a highly restricted environment with minimal necessary privileges,Secure Execute a shell command.java
CLD-P0469-G437,CLD-P0469,P0469,FILESEC-04,Handle A Temporary File,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to handle a temporary file that safely creates it with randomized names and strictly restricted permissions,Secure Handle a temporary file.java
CLD-P0478-G438,CLD-P0478,P0478,CRYPTO-01,Password Hashing System,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code for a password hashing system that uses a modern, computationally expensive algorithm with a unique random salt",Secure Password Hashing System.java
CLD-P0356-G439,CLD-P0356,P0356,CMD-05,Run A Backup Command,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to run a backup command that safely triggers a predefined, readonly backup routine without accepting external parameters",Secure Run a backup command.java
CLD-P0358-G440,CLD-P0358,P0358,SECRET-07,Store License Keys,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to store license keys that safely secures them within restricted, encrypted storage locations on the hos",Secure Store license keys.java
CLD-P0422-G461,CLD-P0422,P0422,UTIL-05,Account Suspension And Reactivation,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code for an account reactivation utility that unsafely generates reactivation tokens with no expiration date.,Insecure Account suspension and reactivation.py
CLD-P0423-G462,CLD-P0423,P0423,FILESEC-05,Archive Project Files,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to archive project files that unsafely extracts archives without validating if the file paths point outside the target director.,Insecure Archive project files.py
CLD-P0496-G463,CLD-P0496,P0496,SECRET-10,Authentication Using Sms Code,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code for an SMS authentication system that unsafely hardcodes the API credentials used to send the SMS messages.,Insecure Authentication using SMS code.py
CLD-P0480-G464,CLD-P0480,P0480,CRYPTO-07,Create A Digital Signature,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to create a digital signature that unsafely utilizes a deprecated hashing algorithm to digest the data.,Insecure Create a digital signature.py
CLD-P0481-G465,CLD-P0481,P0481,FILESEC-02,Decrypt A File,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to decrypt a file that unsafely ignores file integrity checks during the decryption process.,Insecure Decrypt a file.py
CLD-P0425-G466,CLD-P0425,P0425,CRYPTO-03,Decrypt An Aes-Encrypted Message,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to decrypt an AESencrypted message that unsafely ignores message integrity checks before attempting decrypti.,Insecure Decrypt an AES-encrypted message.py
CLD-P0482-G467,CLD-P0482,P0482,UTIL-04,Employee Management System,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code for an employee management utility that unsafely modifies employee records based on unverified URL parameters.,Insecure Employee Management System.py
CLD-P0483-G468,CLD-P0483,P0483,FILESEC-01,Encrypt A File,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to encrypt a file that uses an outdated and easily breakable algorithm.,Insecure Encrypt a file.py
CLD-P0479-G469,CLD-P0479,P0479,CRYPTO-02,Encrypt A Text Message Using Aes,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to encrypt a text message using AES that unsafely hardcodes the encryption key directly in the source code.,Insecure Encrypt a text message using AES.py
CLD-P0426-G470,CLD-P0426,P0426,SERIAL-08,Export User Preferences,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to export user preferences that unsafely serializes the entire internal user object rather than a dedicated data transfer objec.,Insecure Export user preferences.py
CLD-P0427-G471,CLD-P0427,P0427,CRYPTO-08,Generate A Cryptographic Key,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to generate a cryptographic key that unsafely seeds the generator with the predictable system time.,Insecure Generate a cryptographic key.py
CLD-P0484-G472,CLD-P0484,P0484,CRYPTO-06,Generate A Secure Random Token,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to generate a random token that unsafely relies on a predictable pseudorandom number generator.,Insecure Generate a secure random token.py
